SalesID,MachineID,ModelID,YearMade,UsageBand,saledate,fiModelDesc,fiBaseModel,fiProductClassDesc,state,ProductGroupDesc,Blade_Type,Differential_Type,Steering_Controls
6448079,2511478,4642,2006,,8/28/12 0:00,410G,410,Backhoe Loader - 15.0 to 16.0 Ft Standard Digging Depth,Maryland,Backhoe Loaders,,,
6448089,2511480,4663,1984,,9/13/12 0:00,450D,450,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Ohio,Track Type Tractors,None or Unspecified,,
6448096,2511484,4665,1990,,9/14/12 0:00,450G,450,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Mississippi,Track Type Tractors,None or Unspecified,,
6448098,2511485,1861,2000,,9/13/12 0:00,450HLT,450,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Ohio,Track Type Tractors,None or Unspecified,,
6448102,2511486,1861,2003,,8/16/12 0:00,450HLT,450,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Florida,Track Type Tractors,PAT,,
6448104,2227839,22113,2005,,8/22/12 0:00,450JLGP,450,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Texas,Track Type Tractors,PAT,,
6448108,2511487,22113,2005,,8/22/12 0:00,450JLGP,450,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Texas,Track Type Tractors,PAT,,
6448109,2511488,11394,2005,,8/22/12 0:00,450J,450,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Texas,Track Type Tractors,PAT,,
6448110,1812880,22113,2005,,8/22/12 0:00,450JLGP,450,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Texas,Track Type Tractors,PAT,,
6448123,2511492,4686,1995,,8/30/12 0:00,510D,510,Backhoe Loader - 16.0 + Ft Standard Digging Depth,Wyoming,Backhoe Loaders,,,
6448124,2511493,4707,1984,,9/13/12 0:00,550A,550,"Track Type Tractor, Dozer - 75.0 to 85.0 Horsepower",Ohio,Track Type Tractors,None or Unspecified,,
6448126,2511495,22125,1997,,8/16/12 0:00,550GIVLT,550,"Track Type Tractor, Dozer - 75.0 to 85.0 Horsepower",Florida,Track Type Tractors,PAT,,
6448130,2511496,11395,2005,,8/22/12 0:00,550J,550,"Track Type Tractor, Dozer - 75.0 to 85.0 Horsepower",Texas,Track Type Tractors,PAT,,
6448131,2511497,22126,2005,,8/22/12 0:00,550JLGP,550,"Track Type Tractor, Dozer - 75.0 to 85.0 Horsepower",Texas,Track Type Tractors,PAT,,
6448132,2511498,22127,2006,,8/22/12 0:00,550JLT,550,"Track Type Tractor, Dozer - 75.0 to 85.0 Horsepower",Texas,Track Type Tractors,PAT,,
6448141,2511500,22150,1995,,9/19/12 0:00,650GIVLGP,650,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Oregon,Track Type Tractors,PAT,,
6448149,2511502,22155,2005,,8/15/12 0:00,650JLGP,650,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Florida,Track Type Tractors,None or Unspecified,,
6448151,2511503,22155,2003,,8/22/12 0:00,650JLGP,650,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Texas,Track Type Tractors,PAT,,
6448152,2220918,22155,2005,,8/15/12 0:00,650JLGP,650,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Florida,Track Type Tractors,None or Unspecified,,
6448155,2213913,22155,2005,,8/22/12 0:00,650JLGP,650,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Texas,Track Type Tractors,PAT,,
6448157,2511504,11399,2006,,8/28/12 0:00,650JLT,650,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Maryland,Track Type Tractors,PAT,,
6448170,2511507,11398,2009,,8/22/12 0:00,650J,650,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Texas,Track Type Tractors,PAT,,
6448180,1916681,22162,2007,,9/14/12 0:00,700JLGP,700,"Track Type Tractor, Dozer - 105.0 to 130.0 Horsepower",New York,Track Type Tractors,PAT,,
6448193,2511510,4792,1985,,8/15/12 0:00,710B,710,Backhoe Loader - 16.0 + Ft Standard Digging Depth,Florida,Backhoe Loaders,,,
6448197,2511512,4794,1999,,8/1/12 0:00,710D,710,Backhoe Loader - 16.0 + Ft Standard Digging Depth,Illinois,Backhoe Loaders,,,
6448201,2511514,14409,2005,,8/28/12 0:00,710G,710,Backhoe Loader - 16.0 + Ft Standard Digging Depth,Maryland,Backhoe Loaders,,,
6448220,2511516,24620,1997,,8/28/12 0:00,850CIILGP,850,"Track Type Tractor, Dozer - 160.0 to 190.0 Horsepower",Maryland,Track Type Tractors,Straight,,
6448223,2511519,24620,2002,,8/22/12 0:00,850CIILGP,850,"Track Type Tractor, Dozer - 160.0 to 190.0 Horsepower",Texas,Track Type Tractors,PAT,,
6448259,1870622,4605,2004,Low,9/19/12 0:00,310G,310,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Michigan,Backhoe Loaders,,,
6448288,2511576,1891,1994,,9/14/12 0:00,650GTC,650,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Mississippi,Track Type Tractors,None or Unspecified,,
6448294,2511578,1893,2004,,9/14/12 0:00,650HLGP,650,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Mississippi,Track Type Tractors,None or Unspecified,,
6448295,2511579,22155,2005,Low,9/19/12 0:00,650JLGP,650,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Texas,Track Type Tractors,None or Unspecified,,
6448339,2511782,4667,1999,Low,9/19/12 0:00,450LC,450,"Hydraulic Excavator, Track - 40.0 to 50.0 Metric Tons",Ohio,Track Excavators,,,
6448354,1834832,26224,1994,,9/19/12 0:00,830,830,Motorgrader - 130.0 to 145.0 Horsepower,Louisiana,Motor Graders,,,
6448355,1896981,14512,1994,Low,9/26/12 0:00,6200LC,6200,"Hydraulic Excavator, Track - 19.0 to 21.0 Metric Tons",Arkansas,Track Excavators,,,
6448357,2507249,14493,1990,Low,9/26/12 0:00,515C,515,Wheel Loader - 120.0 to 135.0 Horsepower,South Dakota,Wheel Loader,,Standard,Conventional
6448361,2482172,8426,1990,,8/28/12 0:00,530,530,Wheel Loader - 150.0 to 175.0 Horsepower,Maryland,Wheel Loader,,Standard,Conventional
6448373,2507435,4896,1991,,10/3/12 0:00,TD8G,TD8,"Track Type Tractor, Dozer - 75.0 to 85.0 Horsepower",Michigan,Track Type Tractors,PAT,,
6448579,2507765,8569,1000,Low,10/3/12 0:00,FR10,FR10,Wheel Loader - 100.0 to 110.0 Horsepower,Indiana,Wheel Loader,,Standard,Conventional
6448607,2511917,8572,1000,,9/14/12 0:00,FR15,FR15,Wheel Loader - 135.0 to 150.0 Horsepower,New York,Wheel Loader,,Standard,Conventional
6448623,2508945,4990,1000,,9/14/12 0:00,555D,555,Backhoe Loader - Unidentified,New York,Backhoe Loaders,,,
6448677,2506873,8636,1996,,8/2/12 0:00,850,850,Motorgrader - 145.0 to 170.0 Horsepower,Illinois,Motor Graders,,,
6448678,2506874,8636,1996,,8/2/12 0:00,850,850,Motorgrader - 145.0 to 170.0 Horsepower,Illinois,Motor Graders,,,
6448823,1262898,8713,1000,Low,9/19/12 0:00,EX120,EX120,"Hydraulic Excavator, Track - 12.0 to 14.0 Metric Tons",New Hampshire,Track Excavators,,,
6448839,2506493,1989,1990,,10/3/12 0:00,EX200LC,EX200,"Hydraulic Excavator, Track - 19.0 to 21.0 Metric Tons",Michigan,Track Excavators,,,
6448848,1885118,15044,1994,,9/26/12 0:00,EX200LC3,EX200,"Hydraulic Excavator, Track - 19.0 to 21.0 Metric Tons",Arkansas,Track Excavators,,,
6448856,2506545,8719,1990,,8/14/12 0:00,EX270,EX270,"Hydraulic Excavator, Track - 24.0 to 28.0 Metric Tons",California,Track Excavators,,,
6448880,1215454,15149,1998,,8/1/12 0:00,EX60-5,EX60,"Hydraulic Excavator, Track - 6.0 to 8.0 Metric Tons",Illinois,Track Excavators,,,
6448948,2509859,15313,2006,,8/22/12 0:00,ZX350LC3,ZX350,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",Texas,Track Excavators,,,
6448965,1889781,15328,2005,,8/15/12 0:00,ZX450LC,ZX450,"Hydraulic Excavator, Track - 40.0 to 50.0 Metric Tons",Florida,Track Excavators,,,
6449017,2510844,15386,2002,,10/4/12 0:00,M850C,M850,Motorgrader - 45.0 to 130.0 Horsepower,Connecticut,Motor Graders,,,
6449188,2510721,15457,2005,,8/28/12 0:00,HL7407,HL740,Wheel Loader - 135.0 to 150.0 Horsepower,Maryland,Wheel Loader,,Standard,Conventional
6449189,2510722,15457,2007,,9/19/12 0:00,HL7407,HL740,Wheel Loader - 135.0 to 150.0 Horsepower,Wisconsin,Wheel Loader,,Standard,Conventional
6449197,1864045,36941,2009,Medium,10/3/12 0:00,R55-7A,R55,"Hydraulic Excavator, Track - 5.0 to 6.0 Metric Tons",New Hampshire,Track Excavators,,,
6449226,2511006,15578,1000,,10/4/12 0:00,R290LC7,R290,"Hydraulic Excavator, Track - 16.0 to 19.0 Metric Tons",Connecticut,Track Excavators,,,
6449556,2510342,15912,2008,,8/16/12 0:00,406,406,Wheel Loader - 40.0 to 60.0 Horsepower,Florida,Wheel Loader,,Standard,Conventional
6449558,2470735,15919,2006,,8/16/12 0:00,409ZX,409,Wheel Loader - 60.0 to 80.0 Horsepower,Florida,Wheel Loader,,Standard,Conventional
6449560,2470736,15919,2007,,8/16/12 0:00,409ZX,409,Wheel Loader - 60.0 to 80.0 Horsepower,Florida,Wheel Loader,,Standard,Conventional
6449562,2470737,15919,2007,,8/16/12 0:00,409ZX,409,Wheel Loader - 60.0 to 80.0 Horsepower,Florida,Wheel Loader,,Standard,Conventional
6449636,2511283,8850,2001,,9/19/12 0:00,214,214,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Missouri,Backhoe Loaders,,,
6449637,2511284,5162,2005,,8/28/12 0:00,214E,214,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Maryland,Backhoe Loaders,,,
6449638,2511285,5162,2005,,8/28/12 0:00,214E,214,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Maryland,Backhoe Loaders,,,
6449639,2511286,5162,2006,,8/28/12 0:00,214E,214,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Maryland,Backhoe Loaders,,,
6449643,2511287,15881,1997,,9/19/12 0:00,215S3,215,Backhoe Loader - 16.0 + Ft Standard Digging Depth,Wisconsin,Backhoe Loaders,,,
6449740,2508075,16122,2005,,8/16/12 0:00,60ZV,60,Wheel Loader - 110.0 to 120.0 Horsepower,Florida,Wheel Loader,,Standard,Conventional
6449742,2508172,2812,2001,,8/16/12 0:00,65ZIV,65,Wheel Loader - 120.0 to 135.0 Horsepower,Florida,Wheel Loader,,Standard,Conventional
6449749,1644771,16131,2003,,10/4/12 0:00,65ZV,65,Wheel Loader - 120.0 to 135.0 Horsepower,Connecticut,Wheel Loader,,Standard,Conventional
6449752,2508278,16137,2008,,8/15/12 0:00,70ZV,70,Wheel Loader - 150.0 to 175.0 Horsepower,Florida,Wheel Loader,,Standard,Conventional
6449756,2508478,16146,2008,,8/28/12 0:00,80ZV-2,80,Wheel Loader - 175.0 to 200.0 Horsepower,Maryland,Wheel Loader,,Standard,Conventional
6449757,2508489,109,1000,,9/15/12 0:00,80ZII,80,Wheel Loader - 175.0 to 200.0 Horsepower,Massachusetts,Wheel Loader,,Standard,Conventional
6449822,1792825,2147,1999,,8/15/12 0:00,SK220LC,SK220,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",Florida,Track Excavators,,,
6449869,2511792,2144,2002,,8/14/12 0:00,SK210LC,SK210,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",California,Track Excavators,,,
6449876,2511812,16280,2008,,8/15/12 0:00,SK350LC,SK350,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",Florida,Track Excavators,,,
6449879,2511830,11865,1994,,10/3/12 0:00,SK300LC,SK300,"Hydraulic Excavator, Track - 28.0 to 33.0 Metric Tons",Michigan,Track Excavators,,,
6449899,2511842,5218,2006,,9/13/12 0:00,SK135SR,SK135,"Hydraulic Excavator, Track - 12.0 to 14.0 Metric Tons",Ohio,Track Excavators,,,
6449931,2412246,2144,2000,,7/24/12 0:00,SK210LC,SK210,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",Texas,Track Excavators,,,
6449939,2511890,2144,2006,,8/15/12 0:00,SK210LC,SK210,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",Florida,Track Excavators,,,
6449945,2511892,2144,2006,,8/30/12 0:00,SK210LC,SK210,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",Wyoming,Track Excavators,,,
6449977,2511902,2150,2001,,7/24/12 0:00,SK235SRLC,SK235,"Hydraulic Excavator, Track - 24.0 to 28.0 Metric Tons",Texas,Track Excavators,,,
6450007,1551493,603,1987,,8/22/12 0:00,WA320-1,WA320,Wheel Loader - 150.0 to 175.0 Horsepower,Texas,Wheel Loader,,Standard,Conventional
6450027,1063120,632,1989,,8/16/12 0:00,WA450-1,WA450,Wheel Loader - 250.0 to 275.0 Horsepower,Florida,Wheel Loader,,Standard,Conventional
6450033,1042151,632,1985,,9/18/12 0:00,WA450-1,WA450,Wheel Loader - 250.0 to 275.0 Horsepower,Washington,Wheel Loader,,,
6450034,1146782,5401,1987,,8/22/12 0:00,WA500-1,WA500,Wheel Loader - 275.0 to 350.0 Horsepower,Texas,Wheel Loader,,Standard,Conventional
6450035,1433175,228,1997,,9/26/12 0:00,D475A-2,D475,"Track Type Tractor, Dozer - 260.0 + Horsepower",North Carolina,Track Type Tractors,None or Unspecified,,
6450040,2506292,2232,1999,,9/14/12 0:00,PC200LC6,PC200,"Hydraulic Excavator, Track - 19.0 to 21.0 Metric Tons",Mississippi,Track Excavators,,,
6450063,1686646,520,1000,,9/13/12 0:00,PC50UU-2,PC50,"Hydraulic Excavator, Track - 5.0 to 6.0 Metric Tons",Ohio,Track Excavators,,,
6450065,1652266,216,2003,,9/19/12 0:00,D39PX-21,D39,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Missouri,Track Type Tractors,PAT,,
6450092,2506476,658,2000,,9/19/12 0:00,WB140-2,WB140,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Missouri,Backhoe Loaders,,,
6450093,2506478,281,1000,,8/30/12 0:00,D85E-12,D85,"Track Type Tractor, Dozer - 190.0 to 260.0 Horsepower",Wyoming,Track Type Tractors,None or Unspecified,,
6450135,2506740,16506,2006,,9/14/12 0:00,PC200LC8,PC200,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",Mississippi,Track Excavators,,,
6450148,1879578,28437,1995,,8/16/12 0:00,GD530A2B,GD530,Motorgrader - 130.0 to 145.0 Horsepower,Florida,Motor Graders,,,
6450178,1143398,9073,2000,,10/3/12 0:00,PC95,PC95,"Hydraulic Excavator, Track - 8.0 to 11.0 Metric Tons",Michigan,Track Excavators,,,
6450226,2507194,585,1999,,8/22/12 0:00,WA180-3,WA180,Wheel Loader - 100.0 to 110.0 Horsepower,Texas,Wheel Loader,,Standard,Conventional
6450276,1181216,183,1992,,9/26/12 0:00,D31E-20,D31,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Michigan,Track Type Tractors,PAT,,
6450290,2507496,5269,1998,,9/19/12 0:00,D39P,D39,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Missouri,Track Type Tractors,PAT,,
6450291,2507498,5269,1999,,9/19/12 0:00,D39P,D39,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Missouri,Track Type Tractors,PAT,,
6450303,1307631,553,1992,,8/14/12 0:00,PC75UU-2,PC75,"Hydraulic Excavator, Track - 6.0 to 8.0 Metric Tons",California,Track Excavators,,,
6450311,1373713,331,1995,,9/13/12 0:00,PC120-6,PC120,"Hydraulic Excavator, Track - 12.0 to 14.0 Metric Tons",Ohio,Track Excavators,,,
6450332,1043418,5369,1999,,10/3/12 0:00,PC45R,PC45,"Hydraulic Excavator, Track - 4.0 to 5.0 Metric Tons",Michigan,Track Excavators,,,
6450353,2508089,265,1997,,9/19/12 0:00,D65PX-12,D65,"Track Type Tractor, Dozer - 190.0 to 260.0 Horsepower",Missouri,Track Type Tractors,Semi U,,
6450359,2508105,331,1999,,9/14/12 0:00,PC120-6,PC120,"Hydraulic Excavator, Track - 12.0 to 14.0 Metric Tons",Mississippi,Track Excavators,,,
6450364,1096688,265,2000,,9/14/12 0:00,D65PX-12,D65,"Track Type Tractor, Dozer - 190.0 to 260.0 Horsepower",Mississippi,Track Type Tractors,Straight,,
6450427,2508503,241,1989,,9/13/12 0:00,D58E-1,D58,"Track Type Tractor, Dozer - 105.0 to 130.0 Horsepower",Ohio,Track Type Tractors,None or Unspecified,,
6450442,2508676,16721,2007,,8/15/12 0:00,WA500-6,WA500,Wheel Loader - 275.0 to 350.0 Horsepower,Florida,Wheel Loader,,Standard,Conventional
6450474,2508860,16747,2007,,7/25/12 0:00,WB146-5,WB146,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Texas,Backhoe Loaders,,,
6450475,2508860,16747,2007,,7/24/12 0:00,WB146-5,WB146,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Texas,Backhoe Loaders,,,
6450477,2425540,16747,2007,,7/25/12 0:00,WB146-5,WB146,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Texas,Backhoe Loaders,,,
6450479,2508862,16747,2008,,9/19/12 0:00,WB146-5,WB146,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Missouri,Backhoe Loaders,,,
6450480,2508863,16747,2008,,9/19/12 0:00,WB146-5,WB146,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Missouri,Backhoe Loaders,,,
6450485,392283,634,1995,,9/19/12 0:00,WA450-2,WA450,Wheel Loader - 250.0 to 275.0 Horsepower,Missouri,Wheel Loader,,Standard,Conventional
6450488,2508877,28721,2006,,8/22/12 0:00,SK8155N,SK815,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Texas,Skid Steer Loaders,,,
6450492,1337968,28721,2008,,9/27/12 0:00,SK8155N,SK815,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Pennsylvania,Skid Steer Loaders,,,
6450510,2508906,23806,2002,,9/19/12 0:00,WA450-5L,WA450,Wheel Loader - 250.0 to 275.0 Horsepower,Georgia,Wheel Loader,,Standard,Conventional
6450520,2508951,617,1998,,9/19/12 0:00,WA380-3L,WA380,Wheel Loader - 175.0 to 200.0 Horsepower,Missouri,Wheel Loader,,Standard,Conventional
6450530,2508973,16750,2003,,9/19/12 0:00,WB150-2N,WB150,Backhoe Loader - 15.0 to 16.0 Ft Standard Digging Depth,Missouri,Backhoe Loaders,,,
6450543,361762,2323,2000,,9/19/12 0:00,WA250-3MC,WA250,Wheel Loader - 120.0 to 135.0 Horsepower,Missouri,Wheel Loader,,Standard,Conventional
6450553,2508986,28919,2005,,9/19/12 0:00,WA2505L,WA250,Wheel Loader - 120.0 to 135.0 Horsepower,Missouri,Wheel Loader,,Standard,Conventional
6450556,1897403,16679,2006,,9/19/12 0:00,WA250-5,WA250,Wheel Loader - 120.0 to 135.0 Horsepower,Louisiana,Wheel Loader,,Standard,Conventional
6450560,2508988,2324,1999,,9/19/12 0:00,WA250-3PT,WA250,Wheel Loader - 120.0 to 135.0 Horsepower,Missouri,Wheel Loader,,Standard,Conventional
6450561,2508989,2322,2003,,10/5/12 0:00,WA250-3,WA250,Wheel Loader - 120.0 to 135.0 Horsepower,Michigan,Wheel Loader,,Standard,Conventional
6450573,2509007,23737,1995,,9/14/12 0:00,PC200LC6L,PC200,"Hydraulic Excavator, Track - 19.0 to 21.0 Metric Tons",Mississippi,Track Excavators,,,
6450576,2509008,23743,1995,,8/2/12 0:00,PC220LC6L,PC220,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",Illinois,Track Excavators,,,
6450587,1054578,28584,1997,,9/14/12 0:00,PC220LC6LE,PC220,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",Mississippi,Track Excavators,,,
6450604,1376745,415,2001,,10/3/12 0:00,PC220LC6,PC220,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",Louisiana,Track Excavators,,,
6450611,1010250,16516,2003,,9/14/12 0:00,PC220LC7,PC220,"Hydraulic Excavator, Track - 24.0 to 28.0 Metric Tons",New York,Track Excavators,,,
6450669,2509178,222,1997,,9/19/12 0:00,D41P-6,D41,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Oregon,Track Type Tractors,PAT,,
6450674,2509182,222,2002,,9/14/12 0:00,D41P-6,D41,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Mississippi,Track Type Tractors,None or Unspecified,,
6450677,2509185,222,2004,,9/19/12 0:00,D41P-6,D41,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Missouri,Track Type Tractors,PAT,,
6450680,1830867,35802,2005,,8/22/12 0:00,D61PX-15LGP,D61,"Track Type Tractor, Dozer - 130.0 to 160.0 Horsepower",Texas,Track Type Tractors,PAT,,
6450683,2509186,222,2006,,9/19/12 0:00,D41P-6,D41,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Missouri,Track Type Tractors,PAT,,
6450740,2509765,663,2000,,9/19/12 0:00,WB150-2,WB150,Backhoe Loader - 15.0 to 16.0 Ft Standard Digging Depth,Missouri,Backhoe Loaders,,,
6450746,1484212,441,2001,,8/30/12 0:00,PC27R-8,PC27,"Hydraulic Excavator, Track - 2.0 to 3.0 Metric Tons",Wyoming,Track Excavators,,,
6450757,2509928,663,2000,,9/19/12 0:00,WB150-2,WB150,Backhoe Loader - 15.0 to 16.0 Ft Standard Digging Depth,Missouri,Backhoe Loaders,,,
6450836,2510538,30155,2008,,8/22/12 0:00,D51PX22,D51,"Track Type Tractor, Dozer - 130.0 to 160.0 Horsepower",Texas,Track Type Tractors,PAT,,
6450840,2510541,22646,2005,,8/22/12 0:00,D31EX-21,D31,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Texas,Track Type Tractors,PAT,,
6450842,1855217,22646,2005,,8/22/12 0:00,D31EX-21,D31,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Texas,Track Type Tractors,PAT,,
6450853,2510548,16506,2007,,7/25/12 0:00,PC200LC8,PC200,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",Texas,Track Excavators,,,
6450854,2510549,16506,2007,,7/24/12 0:00,PC200LC8,PC200,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",Texas,Track Excavators,,,
6450898,2510587,28721,2006,,8/28/12 0:00,SK8155N,SK815,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Maryland,Skid Steer Loaders,,,
6450901,2510590,16649,2004,,10/3/12 0:00,SK820-5,SK820,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Michigan,Skid Steer Loaders,,,
6450902,2510591,28723,2005,,8/28/12 0:00,SK820,SK820,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Maryland,Skid Steer Loaders,,,
6450903,2510592,28723,2005,,8/28/12 0:00,SK820,SK820,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Maryland,Skid Steer Loaders,,,
6450906,2510595,16679,2005,,8/16/12 0:00,WA250-5,WA250,Wheel Loader - 120.0 to 135.0 Horsepower,Florida,Wheel Loader,,Standard,Conventional
6450910,2510597,16673,2006,,8/16/12 0:00,WA200-5,WA200,Wheel Loader - 120.0 to 135.0 Horsepower,Florida,Wheel Loader,,Standard,Conventional
6450913,2510600,16721,2007,,8/16/12 0:00,WA500-6,WA500,Wheel Loader - 275.0 to 350.0 Horsepower,Florida,Wheel Loader,,Standard,Conventional
6450922,2510608,16747,2008,,9/19/12 0:00,WB146-5,WB146,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Missouri,Backhoe Loaders,,,
6450923,2510609,16747,2008,,9/19/12 0:00,WB146-5,WB146,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Missouri,Backhoe Loaders,,,
6450924,2510610,16747,2008,,9/19/12 0:00,WB146-5,WB146,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Missouri,Backhoe Loaders,,,
6450925,2510611,16747,2008,,9/19/12 0:00,WB146-5,WB146,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Missouri,Backhoe Loaders,,,
6451301,2505867,9507,1000,Low,10/3/12 0:00,328,328,"Hydraulic Excavator, Track - 2.0 to 3.0 Metric Tons",Iowa,Track Excavators,,,
6451307,2506056,9566,2000,,8/22/12 0:00,873,873,Skid Steer Loader - 2201.0 to 2701.0 Lb Operating Capacity,Texas,Skid Steer Loaders,,,
6451342,2506983,9508,2003,,9/13/12 0:00,331,331,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",Ohio,Track Excavators,,,
6451367,2506999,17232,2005,,9/13/12 0:00,325G,325,"Hydraulic Excavator, Track - 2.0 to 3.0 Metric Tons",Ohio,Track Excavators,,,
6451371,2507001,17232,2006,,9/13/12 0:00,325G,325,"Hydraulic Excavator, Track - 2.0 to 3.0 Metric Tons",Ohio,Track Excavators,,,
6451372,2507002,17232,2007,,9/13/12 0:00,325G,325,"Hydraulic Excavator, Track - 2.0 to 3.0 Metric Tons",Ohio,Track Excavators,,,
6451375,2507004,9507,2005,,8/15/12 0:00,328,328,"Hydraulic Excavator, Track - 2.0 to 3.0 Metric Tons",Florida,Track Excavators,,,
6451380,2507008,9507,2006,,8/15/12 0:00,328,328,"Hydraulic Excavator, Track - 2.0 to 3.0 Metric Tons",Florida,Track Excavators,,,
6451382,1839658,17241,2004,,7/24/12 0:00,331G,331,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",Texas,Track Excavators,,,
6451384,2225155,9508,1000,,9/14/12 0:00,331,331,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",Mississippi,Track Excavators,,,
6451392,2507010,9508,2008,,9/11/12 0:00,331,331,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",Utah,Track Excavators,,,
6451393,1860938,17242,2004,,9/19/12 0:00,334G,334,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",Michigan,Track Excavators,,,
6451403,2507016,17242,2006,,9/13/12 0:00,334G,334,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",Ohio,Track Excavators,,,
6451420,2507258,17245,2004,,9/19/12 0:00,341G,341,"Hydraulic Excavator, Track - 5.0 to 6.0 Metric Tons",Wisconsin,Track Excavators,,,
6451432,2507517,9559,1977,,9/18/12 0:00,825,825,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Washington,Skid Steer Loaders,,,
6451466,2507604,9550,1992,,8/22/12 0:00,753,753,Skid Steer Loader - 1251.0 to 1351.0 Lb Operating Capacity,Texas,Skid Steer Loaders,,,
6451469,2507612,9502,1000,,8/15/12 0:00,2410,2410,Wheel Loader - 60.0 to 80.0 Horsepower,Florida,Wheel Loader,,Standard,Conventional
6451476,2507616,5503,1994,,8/22/12 0:00,743B,743,Skid Steer Loader - 1251.0 to 1351.0 Lb Operating Capacity,Texas,Skid Steer Loaders,,,
6451481,2487032,5516,1000,,10/5/12 0:00,773F,773,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,Michigan,Skid Steer Loaders,,,
