SalesID,SalePrice,MachineID,ModelID,YearMade,UsageBand,Quantity Sold,saledate,fiProductClassDesc,state,ProductGroupDesc,Hydraulics,Blade_Type,Blade_type_cost,Differential_Type,Differential_type_cost,Steering_Controls,Steering_control_cost,Cost Price
1146471,29000,610665,3542,2002,High,50.00,12/15/05 0:00,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Texas,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146472,24500,1044822,3051,1000,Low,40.00,1/27/11 0:00,"Hydraulic Excavator, Track - 28.0 to 33.0 Metric Tons",Wyoming,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146473,15500,1051154,9114,1988,low,100,6/30/05 0:00,Wheel Loader - 150.0 to 175.0 Horsepower,Florida,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1146474,14000,1065126,6270,2001,Low,78.00,6/16/05 0:00,Skid Steer Loader - 701.0 to 976.0 Lb Operating Capacity,Michigan,Skid Steer Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146481,16000,669594,7012,2003,Low,97.00,5/3/07 0:00,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,West Virginia,Skid Steer Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146486,14000,520695,7012,2003,Medium,120.00,5/31/07 0:00,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,Florida,Skid Steer Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146488,14500,1060736,10908,1998,Low,130.00,6/16/05 0:00,"Hydraulic Excavator, Track - 4.0 to 6.0 Metric Tons",Michigan,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146490,74000,1032731,14272,2005,Medium,200.00,5/15/08 0:00,"Hydraulic Excavator, Track - 19.0 to 21.0 Metric Tons",Colorado,Track Excavators,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146491,10000,1023901,5282,1990,Medium,100.00,7/16/04 0:00,"Track Type Tractor, Dozer - 105.0 to 130.0 Horsepower",Oklahoma,Track Type Tractors,Standard,Straight,2000,None or Unspecified,1200,None or Unspecified,1000,16400
1146504,12500,1021234,9579,2003,Medium,50.00,9/21/06 0:00,Skid Steer Loader - 2201.0 to 2701.0 Lb Operating Capacity,Utah,Skid Steer Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146507,14000,567411,3466,1998,High,20.00,6/25/09 0:00,"Hydraulic Excavator, Track - 12.0 to 14.0 Metric Tons",Michigan,Track Excavators,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146509,51000,690501,1276,1995,Medium,40.00,6/30/05 0:00,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",Illinois,Track Excavators,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146520,73000,1059589,2144,2005,Low,100.00,8/25/11 0:00,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",Connecticut,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146522,17000,1059062,7014,2004,Medium,300.00,10/25/07 0:00,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,Colorado,Skid Steer Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146524,12000,1048609,17311,2005,Medium,90.00,6/16/11 0:00,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,Texas,Skid Steer Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146525,82000,978407,1263,2000,low,100.00,12/6/07 0:00,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",Florida,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146530,28000,1054781,4605,2004,Medium,90.00,11/6/08 0:00,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,California,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146533,59000,602914,3856,1988,low,50,6/2/05 0:00,Wheel Loader - 200.0 to 225.0 Horsepower,Texas,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1146542,75000,306008,13575,2003,Medium,80,8/12/10 0:00,Wheel Loader - 175.0 to 200.0 Horsepower,Texas,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1146547,65000,1067921,259,1998,Low,40.00,3/25/04 0:00,"Track Type Tractor, Dozer - 190.0 to 260.0 Horsepower",New Jersey,Track Type Tractors,2 Valve,Semi U,2000,None or Unspecified,1200,None or Unspecified,1000,16400
1146548,49000,809827,1276,1993,Low,100.00,12/7/06 0:00,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",Maine,Track Excavators,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146550,41000,1059178,266,2004,High,78.00,8/27/09 0:00,"Track Type Tractor, Dozer - 190.0 to 260.0 Horsepower",New York,Track Type Tractors,2 Valve,PAT,3000,None or Unspecified,1200,None or Unspecified,1000,20400
1146551,67000,632458,1355,1994,Low,100.00,6/29/06 0:00,"Hydraulic Excavator, Track - 50.0 to 66.0 Metric Tons",Washington,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146553,41000,1032231,1229,1995,Medium,50.00,5/17/07 0:00,"Hydraulic Excavator, Track - 28.0 to 33.0 Metric Tons",Texas,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146554,71000,225445,1158,2000,Medium,20.00,5/17/07 0:00,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",West Virginia,Track Excavators,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146555,15000,1031135,1918,1994,low,40.00,9/25/08 0:00,"Track Type Tractor, Dozer - 130.0 to 160.0 Horsepower",Georgia,Track Type Tractors,2 Valve,PAT,3000,None or Unspecified,1200,None or Unspecified,1000,20400
1146557,15500,1059805,4331,1000,Medium,80,1/4/10 0:00,Wheel Loader - 110.0 to 120.0 Horsepower,Tennessee,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1146561,63000,1011150,4702,2005,Medium,78,7/22/09 0:00,Wheel Loader - 120.0 to 135.0 Horsepower,New Mexico,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1146563,45000,1027158,3855,1985,low,300,8/11/05 0:00,Wheel Loader - 175.0 to 200.0 Horsepower,Kansas,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1146565,13500,1026318,5658,2004,Low,90.00,3/12/09 0:00,Backhoe Loader - 15.0 to 16.0 Ft Standard Digging Depth,Alabama,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146566,5750,998674,17306,2005,Low,20.00,7/16/09 0:00,Skid Steer Loader - 0.0 to 701.0 Lb Operating Capacity,Michigan,Skid Steer Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146567,35500,1045953,4147,1000,Low,100.00,1/31/11 0:00,"Track Type Tractor, Dozer - 260.0 + Horsepower",Oklahoma,Track Type Tractors,2 Valve,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146568,15500,1069819,4840,1000,Low,78.00,4/24/08 0:00,"Track Type Tractor, Dozer - 160.0 to 190.0 Horsepower",Tennessee,Track Type Tractors,2 Valve,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146569,13000,1003239,3450,2006,Medium,300.00,7/16/09 0:00,"Hydraulic Excavator, Track - 2.0 to 3.0 Metric Tons",California,Track Excavators,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146576,10000,1015709,8749,1000,Low,90.00,12/13/07 0:00,"Hydraulic Excavator, Track - 50.0 to 66.0 Metric Tons",Georgia,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146579,25000,233147,1561,1000,low,48.00,6/28/07 0:00,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Illinois,Track Type Tractors,2 Valve,PAT,3000,None or Unspecified,1200,None or Unspecified,1000,20400
1146583,12000,1017888,23944,1984,Medium,100.00,8/13/09 0:00,"Hydraulic Excavator, Track - 16.0 to 19.0 Metric Tons",New Mexico,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146588,25000,1040651,7271,1984,low,90,5/18/06 0:00,Wheel Loader - 135.0 to 150.0 Horsepower,North Carolina,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1146592,14000,930968,19331,2004,High,50.00,10/25/07 0:00,Skid Steer Loader - 2201.0 to 2701.0 Lb Operating Capacity,Oklahoma,Skid Steer Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146594,14500,1014400,4640,1993,Medium,20.00,3/25/04 0:00,Backhoe Loader - 15.0 to 16.0 Ft Standard Digging Depth,Florida,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146595,25500,1007744,15117,1995,Medium,80.00,7/22/09 0:00,"Hydraulic Excavator, Track - 40.0 to 50.0 Metric Tons",New Mexico,Track Excavators,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146597,24500,127627,1536,2005,High,40.00,8/16/11 0:00,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",North Carolina,Track Type Tractors,2 Valve,PAT,3000,None or Unspecified,1200,None or Unspecified,1000,20400
1146600,10000,1034680,4697,1985,low,300,9/22/05 0:00,Wheel Loader - 100.0 to 110.0 Horsepower,California,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1146602,67000,126694,1169,2006,Medium,90.00,6/25/09 0:00,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",North Carolina,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146604,39000,319580,1536,2005,Medium,120.00,10/25/07 0:00,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",West Virginia,Track Type Tractors,2 Valve,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146607,38000,1045072,3362,1000,low,130.00,12/6/07 0:00,Motorgrader - 145.0 to 170.0 Horsepower,Texas,Motor Graders,Base + 1 Function,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146610,11500,1031204,17309,2005,Medium,200.00,2/10/11 0:00,Skid Steer Loader - 1251.0 to 1351.0 Lb Operating Capacity,Texas,Skid Steer Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146617,10500,1063926,9580,2006,High,100.00,11/18/10 0:00,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,South Carolina,Skid Steer Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146618,24000,1054882,3171,1998,High,90.00,5/17/07 0:00,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Texas,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146621,23000,1038820,10215,1000,Low,40.00,6/25/09 0:00,Motorgrader - 170.0 to 200.0 Horsepower,Texas,Motor Graders,Base + 1 Function,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146624,54000,24533,77,1994,Medium,80,12/14/06 0:00,Wheel Loader - 150.0 to 175.0 Horsepower,Florida,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1146625,10500,1035492,17604,1999,Low,90.00,1/29/04 0:00,"Hydraulic Excavator, Track - 0.0 to 2.0 Metric Tons",West Virginia,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146627,71000,789654,3783,2002,Medium,48,7/28/05 0:00,Wheel Loader - 120.0 to 135.0 Horsepower,Florida,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1146631,35000,310130,1451,2000,Medium,356,11/2/10 0:00,Wheel Loader - 120.0 to 135.0 Horsepower,Nevada,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1146636,77000,457683,23931,1998,High,100.00,8/6/09 0:00,Motorgrader - 170.0 to 200.0 Horsepower,Utah,Motor Graders,Base + 1 Function,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146640,16500,110735,7014,2002,Medium,90.00,5/20/04 0:00,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,North Carolina,Skid Steer Loaders,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146644,30500,760253,3538,1998,Low,50.00,10/20/05 0:00,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Florida,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146646,12000,1010609,9580,1000,Low,20.00,8/22/11 0:00,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Virginia,Skid Steer Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146649,70000,776648,1625,2005,Medium,40.00,1/28/10 0:00,"Track Type Tractor, Dozer - 130.0 to 160.0 Horsepower",Louisiana,Track Type Tractors,4 Valve,VPAT,2000,None or Unspecified,1200,None or Unspecified,1000,16400
1146652,23500,1037676,3854,1974,Low,100,8/24/06 0:00,Wheel Loader - 150.0 to 175.0 Horsepower,Missouri,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1146653,20000,1033649,16779,2006,Low,78.00,3/26/09 0:00,Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,North Carolina,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146654,12000,1041135,583,1000,Low,300,2/3/11 0:00,Wheel Loader - 100.0 to 110.0 Horsepower,Texas,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1146655,28000,1014591,12270,1999,Medium,48,5/4/06 0:00,Wheel Loader - 250.0 to 275.0 Horsepower,Arkansas,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1146658,14500,339977,7009,2002,Medium,120.00,1/12/06 0:00,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,North Carolina,Skid Steer Loaders,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146662,26000,1038925,603,1994,low,356,6/30/05 0:00,Wheel Loader - 150.0 to 175.0 Horsepower,West Virginia,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1146677,64000,446195,3807,2001,Medium,130,1/25/07 0:00,Wheel Loader - 150.0 to 175.0 Horsepower,California,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1146678,58500,1048034,4735,1995,Low,200,6/28/07 0:00,Wheel Loader - 150.0 to 175.0 Horsepower,Delaware,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1146680,38000,1048086,9047,1998,High,100.00,6/1/06 0:00,"Hydraulic Excavator, Track - 16.0 to 19.0 Metric Tons",Ohio,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146681,38000,1010679,4607,2001,Medium,90.00,7/27/06 0:00,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,West Virginia,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146682,39000,1016914,4572,2001,Medium,20.00,12/14/05 0:00,"Hydraulic Excavator, Track - 14.0 to 16.0 Metric Tons",West Virginia,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146684,119000,159680,1638,2001,High,40.00,4/20/06 0:00,"Track Type Tractor, Dozer - 160.0 to 190.0 Horsepower",Georgia,Track Type Tractors,2 Valve,Semi U,2000,None or Unspecified,1200,None or Unspecified,1000,16400
1146690,84000,1045566,16145,2007,Medium,100,6/25/09 0:00,Wheel Loader - 200.0 to 225.0 Horsepower,California,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1146691,28000,1000672,4604,2000,Medium,78.00,7/26/07 0:00,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Georgia,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146694,21000,1008998,8850,2000,Low,300.00,12/7/06 0:00,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Iowa,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146698,62000,596927,23162,2007,Medium,90.00,11/4/10 0:00,"Hydraulic Excavator, Track - 12.0 to 14.0 Metric Tons",Texas,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146700,46000,999588,460,1998,low,90.00,7/28/06 0:00,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",Oklahoma,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146703,52000,1012265,28920,2004,Medium,80,10/13/10 0:00,Wheel Loader - 120.0 to 135.0 Horsepower,Alabama,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1146706,30500,70090,3539,2003,Low,40.00,8/25/05 0:00,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Louisiana,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146707,43000,39785,1545,2001,Low,100.00,5/20/04 0:00,"Track Type Tractor, Dozer - 75.0 to 85.0 Horsepower",Texas,Track Type Tractors,4 Valve,PAT,3000,None or Unspecified,1200,None or Unspecified,1000,20400
1146709,41000,862534,1611,1000,Medium,78.00,6/25/09 0:00,"Track Type Tractor, Dozer - 160.0 to 190.0 Horsepower",Delaware,Track Type Tractors,2 Valve,Straight,2000,None or Unspecified,1200,None or Unspecified,1000,16400
1146721,21500,1022746,15770,2004,Low,90.00,2/23/06 0:00,Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,Pennsylvania,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146723,26000,1011111,19364,2005,Low,40.00,12/14/06 0:00,"Hydraulic Excavator, Track - 4.0 to 5.0 Metric Tons",Georgia,Track Excavators,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146726,15500,1040463,1855,1997,Low,100.00,12/12/08 0:00,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Florida,Track Type Tractors,2 Valve,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146730,12500,1048803,25020,2000,Medium,90.00,6/25/09 0:00,Backhoe Loader - Unidentified,Tennessee,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146733,106000,783144,1625,2007,Medium,50.00,2/25/10 0:00,"Track Type Tractor, Dozer - 130.0 to 160.0 Horsepower",Florida,Track Type Tractors,4 Valve,VPAT,2000,None or Unspecified,1200,None or Unspecified,1000,16400
1146735,75000,390859,14296,2002,High,20.00,4/12/07 0:00,"Hydraulic Excavator, Track - 28.0 to 33.0 Metric Tons",Missouri,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146736,32000,1029598,28657,2002,Medium,100.00,9/22/05 0:00,"Hydraulic Excavator, Track - 6.0 to 8.0 Metric Tons",Mississippi,Track Excavators,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146737,25500,596700,3538,1999,Medium,50.00,5/6/04 0:00,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Texas,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146738,60000,319172,1597,2000,Medium,40.00,12/15/05 0:00,"Track Type Tractor, Dozer - 105.0 to 130.0 Horsepower",Georgia,Track Type Tractors,2 Valve,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146740,7500,1035672,5953,1999,low,80.00,9/20/07 0:00,"Hydraulic Excavator, Track - 2.0 to 3.0 Metric Tons",Florida,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146742,32500,1040726,3538,1998,Low,100.00,3/11/04 0:00,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Indiana,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146747,14500,1007698,16535,2007,Low,78.00,8/5/10 0:00,"Hydraulic Excavator, Track - 2.0 to 3.0 Metric Tons",Kentucky,Track Excavators,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146750,42000,1039366,4701,1998,Medium,90,5/1/08 0:00,Wheel Loader - 120.0 to 135.0 Horsepower,Texas,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1146753,18500,1015698,15962,2004,Low,48.00,10/18/07 0:00,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",Indiana,Track Excavators,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146760,10500,507783,9579,2002,High,120.00,10/5/06 0:00,Skid Steer Loader - 2201.0 to 2701.0 Lb Operating Capacity,California,Skid Steer Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146765,14500,1014959,1875,1997,Low,356.00,11/4/10 0:00,"Track Type Tractor, Dozer - 75.0 to 85.0 Horsepower",Louisiana,Track Type Tractors,2 Valve,PAT,3000,None or Unspecified,1200,None or Unspecified,1000,20400
1146766,11500,119092,3413,2004,low,130.00,12/7/06 0:00,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,North Carolina,Skid Steer Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146769,39000,59139,1177,1994,Medium,100.00,3/23/06 0:00,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",California,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146773,10500,1033457,3409,2007,Medium,90.00,8/20/09 0:00,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,California,Skid Steer Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146777,11500,1016375,8016,2002,Medium,50.00,3/22/07 0:00,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,New York,Skid Steer Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146782,23500,1065917,3415,1000,Medium,40.00,11/4/10 0:00,"Hydraulic Excavator, Track - 40.0 to 50.0 Metric Tons",Iowa,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146791,53500,1001884,4156,1000,low,80.00,3/16/11 0:00,"Track Type Tractor, Dozer - 260.0 + Horsepower",New York,Track Type Tractors,2 Valve,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146796,16000,998803,4794,1999,low,40.00,4/2/09 0:00,Backhoe Loader - 16.0 + Ft Standard Digging Depth,California,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146799,77000,1010175,4702,2004,High,100,12/18/06 0:00,Wheel Loader - 120.0 to 135.0 Horsepower,Florida,Wheel Loader,3 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1146802,24500,1039193,532,1999,Medium,78.00,12/15/05 0:00,"Hydraulic Excavator, Track - 50.0 to 66.0 Metric Tons",Texas,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146811,14500,361481,3428,2005,low,300.00,6/16/11 0:00,Skid Steer Loader - 2201.0 to 2701.0 Lb Operating Capacity,Kansas,Skid Steer Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146815,141000,1001822,14443,2007,Medium,48.00,4/30/09 0:00,Motorgrader - 200.0 + Horsepower,Utah,Motor Graders,Base + 1 Function,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146816,26000,1023406,3854,1000,low,356,7/26/07 0:00,Wheel Loader - 150.0 to 175.0 Horsepower,Washington,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1146821,37000,1020626,4605,2005,Medium,200.00,6/19/08 0:00,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Florida,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146822,23000,1051123,5887,1998,Medium,100,12/16/10 0:00,Wheel Loader - 120.0 to 135.0 Horsepower,Florida,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1146825,26000,1019266,4605,2007,Low,90.00,1/29/10 0:00,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Texas,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146828,12000,1041314,17311,2004,Medium,20.00,2/26/10 0:00,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,Texas,Skid Steer Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146829,8000,1018204,3876,1976,low,40,12/1/05 0:00,Wheel Loader - 275.0 to 350.0 Horsepower,Virginia,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1146841,11500,793104,28645,1998,Medium,40.00,4/12/07 0:00,"Hydraulic Excavator, Track - 4.0 to 5.0 Metric Tons",Florida,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146842,23000,1066385,24808,2006,Low,300.00,8/19/11 0:00,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Virginia,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1146845,61000,1003988,4702,2004,Medium,48,2/28/11 0:00,Wheel Loader - 120.0 to 135.0 Horsepower,Tennessee,Wheel Loader,3 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1146846,20000,9806,3546,1995,Medium,120.00,9/6/07 0:00,Backhoe Loader - 15.0 to 16.0 Ft Standard Digging Depth,Alabama,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
