SalesID,SalePrice,MachineID,ModelID,YearMade,UsageBand,Quantity_sold,saledate,fiProductClassDesc,state,ProductGroupDesc,Hydraulics,Blade_Type,Blade_type_cost,Differential_Type,Differential_type_cost,Steering_Controls,Steering_control_cost,Cost Price,saleYear,saleMonth,saleDay,saleDayofweek,saledayofyear
1144021.0,44000.0,30889.0,1169.0,2002.0,Medium,200.0,2009-09-03,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",Arkansas,Track Excavators,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2009.0,9.0,3.0,3.0,246.0
1147679.0,19000.0,1017348.0,3877.0,1000.0,Medium,40.0,2009-09-03,Wheel Loader - 275.0 to 350.0 Horsepower,Oklahoma,Wheel Loader,2 Valve,None or Unspecified,1000.0,Standard,1500.0,Conventional,1500.0,16000.0,2009.0,9.0,3.0,3.0,246.0
1140075.0,99000.0,1059343.0,14287.0,2006.0,Low,40.0,2009-09-10,"Hydraulic Excavator, Track - 24.0 to 28.0 Metric Tons",California,Track Excavators,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2009.0,9.0,10.0,3.0,253.0
1142373.0,42000.0,1069085.0,14335.0,2004.0,High,40.0,2009-09-10,"Hydraulic Excavator, Track - 40.0 to 50.0 Metric Tons",North Carolina,Track Excavators,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2009.0,9.0,10.0,3.0,253.0
1145323.0,20500.0,1020292.0,4699.0,1000.0,Low,90.0,2009-09-10,Wheel Loader - 100.0 to 110.0 Horsepower,Minnesota,Wheel Loader,2 Valve,None or Unspecified,1000.0,Standard,1500.0,Conventional,1500.0,16000.0,2009.0,9.0,10.0,3.0,253.0
1145716.0,16500.0,1027791.0,4686.0,1995.0,Medium,78.0,2009-09-10,Backhoe Loader - 16.0 + Ft Standard Digging Depth,Illinois,Backhoe Loaders,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2009.0,9.0,10.0,3.0,253.0
1140216.0,52000.0,1008462.0,11406.0,2006.0,Medium,100.0,2009-09-10,"Track Type Tractor, Dozer - 130.0 to 160.0 Horsepower",Washington,Track Type Tractors,2 Valve,PAT,3000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,20400.0,2009.0,9.0,10.0,3.0,253.0
1142654.0,31000.0,25504.0,3542.0,2006.0,High,20.0,2009-09-10,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Arkansas,Backhoe Loaders,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2009.0,9.0,10.0,3.0,253.0
1147670.0,23500.0,1043044.0,4587.0,1998.0,Medium,100.0,2009-09-10,"Hydraulic Excavator, Track - 24.0 to 28.0 Metric Tons",North Carolina,Track Excavators,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2009.0,9.0,10.0,3.0,253.0
1140527.0,72000.0,1053434.0,4754.0,2002.0,Low,20.0,2009-09-10,Wheel Loader - 175.0 to 200.0 Horsepower,Idaho,Wheel Loader,2 Valve,None or Unspecified,1000.0,Standard,1500.0,Conventional,1500.0,16000.0,2009.0,9.0,10.0,3.0,253.0
1144736.0,28000.0,1029877.0,3380.0,1000.0,Low,40.0,2009-09-11,Motorgrader - 200.0 + Horsepower,West Virginia,Motor Graders,Base + 1 Function,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2009.0,9.0,11.0,4.0,254.0
1141989.0,30500.0,31539.0,1535.0,2006.0,High,356.0,2009-09-14,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Alabama,Track Type Tractors,2 Valve,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2009.0,9.0,14.0,0.0,257.0
1142201.0,46000.0,764151.0,1453.0,2004.0,Medium,97.0,2009-09-16,Wheel Loader - 150.0 to 175.0 Horsepower,Florida,Wheel Loader,2 Valve,None or Unspecified,1000.0,Standard,1500.0,Conventional,1500.0,16000.0,2009.0,9.0,16.0,2.0,259.0
1142725.0,10000.0,1066910.0,22074.0,2006.0,Medium,50.0,2009-09-17,Skid Steer Loader - 2201.0 to 2701.0 Lb Operating Capacity,Utah,Skid Steer Loaders,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2009.0,9.0,17.0,3.0,260.0
1143213.0,11500.0,1051231.0,4721.0,1000.0,Low,100.0,2009-09-17,Motorgrader - 45.0 to 130.0 Horsepower,Missouri,Motor Graders,Base + 1 Function,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2009.0,9.0,17.0,3.0,260.0
1141273.0,8500.0,777155.0,4721.0,1000.0,Low,97.0,2009-09-17,Motorgrader - 45.0 to 130.0 Horsepower,Missouri,Motor Graders,Base + 1 Function,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2009.0,9.0,17.0,3.0,260.0
1143129.0,75000.0,1017079.0,24518.0,2006.0,High,300.0,2009-09-24,"Track Type Tractor, Dozer - 160.0 to 190.0 Horsepower",Texas,Track Type Tractors,2 Valve,PAT,3000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,20400.0,2009.0,9.0,24.0,3.0,267.0
1140136.0,24000.0,1043624.0,4607.0,2006.0,Medium,20.0,2009-09-24,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Washington,Backhoe Loaders,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2009.0,9.0,24.0,3.0,267.0
1139965.0,26500.0,1030770.0,4642.0,2005.0,Medium,78.0,2009-09-24,Backhoe Loader - 15.0 to 16.0 Ft Standard Digging Depth,Arizona,Backhoe Loaders,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2009.0,9.0,24.0,3.0,267.0
1141068.0,88000.0,1040085.0,24611.0,2004.0,Medium,120.0,2009-09-24,"Hydraulic Excavator, Track - 66.0 to 90.0 Metric Tons",Virginia,Track Excavators,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2009.0,9.0,24.0,3.0,267.0
1141553.0,66000.0,1033987.0,36540.0,2008.0,Low,90.0,2009-09-24,Wheel Loader - 135.0 to 150.0 Horsepower,North Carolina,Wheel Loader,2 Valve,None or Unspecified,1000.0,Standard,1500.0,Conventional,1500.0,16000.0,2009.0,9.0,24.0,3.0,267.0
1143229.0,32000.0,1051260.0,4789.0,2005.0,Medium,100.0,2009-09-24,"Track Type Tractor, Dozer - 105.0 to 130.0 Horsepower",Tennessee,Track Type Tractors,2 Valve,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2009.0,9.0,24.0,3.0,267.0
1145513.0,78000.0,1024533.0,24518.0,2006.0,High,78.0,2009-09-24,"Track Type Tractor, Dozer - 160.0 to 190.0 Horsepower",Texas,Track Type Tractors,2 Valve,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2009.0,9.0,24.0,3.0,267.0
1140103.0,20500.0,1055471.0,14296.0,2002.0,Medium,100.0,2009-09-24,"Hydraulic Excavator, Track - 28.0 to 33.0 Metric Tons",South Carolina,Track Excavators,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2009.0,9.0,24.0,3.0,267.0
1146219.0,26500.0,1049976.0,1860.0,1999.0,Low,50.0,2009-09-25,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Missouri,Track Type Tractors,2 Valve,PAT,3000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,20400.0,2009.0,9.0,25.0,4.0,268.0
1143511.0,69000.0,1036587.0,14310.0,2002.0,Low,90.0,2009-09-25,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",Missouri,Track Excavators,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2009.0,9.0,25.0,4.0,268.0
1142178.0,16000.0,1064275.0,4685.0,1000.0,Low,90.0,2009-10-01,Backhoe Loader - 16.0 + Ft Standard Digging Depth,Illinois,Backhoe Loaders,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2009.0,10.0,1.0,3.0,274.0
1141246.0,33000.0,1032697.0,1934.0,1000.0,Low,100.0,2009-10-01,Motorgrader - 170.0 to 200.0 Horsepower,Illinois,Motor Graders,Base + 1 Function,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2009.0,10.0,1.0,3.0,274.0
1147318.0,14500.0,1012190.0,7939.0,2003.0,Low,100.0,2009-10-01,"Hydraulic Excavator, Track - 11.0 to 12.0 Metric Tons",Virginia,Track Excavators,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2009.0,10.0,1.0,3.0,274.0
1145977.0,37000.0,1038242.0,4580.0,2003.0,Medium,80.0,2009-10-01,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",Colorado,Track Excavators,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2009.0,10.0,1.0,3.0,274.0
1146900.0,63000.0,1052743.0,5870.0,2004.0,low,50.0,2009-11-12,Wheel Loader - 225.0 to 250.0 Horsepower,Pennsylvania,Wheel Loader,2 Valve,None or Unspecified,1000.0,Standard,1500.0,Conventional,1500.0,16000.0,2009.0,11.0,12.0,3.0,316.0
1144393.0,120000.0,992312.0,4141.0,2000.0,Medium,90.0,2009-11-23,"Track Type Tractor, Dozer - 190.0 to 260.0 Horsepower",Wyoming,Track Type Tractors,2 Valve,Semi U,2000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,16400.0,2009.0,11.0,23.0,0.0,327.0
1140770.0,25500.0,1033911.0,192.0,2004.0,Medium,200.0,2009-12-03,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Florida,Track Type Tractors,2 Valve,PAT,3000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,20400.0,2009.0,12.0,3.0,3.0,337.0
1140044.0,20000.0,516401.0,3415.0,1000.0,low,90.0,2009-12-10,"Hydraulic Excavator, Track - 40.0 to 50.0 Metric Tons",California,Track Excavators,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2009.0,12.0,10.0,3.0,344.0
1142657.0,13500.0,1003580.0,16763.0,2007.0,Low,78.0,2009-12-11,Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,California,Backhoe Loaders,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2009.0,12.0,11.0,4.0,345.0
1143796.0,28500.0,540002.0,3542.0,2001.0,High,300.0,2009-12-28,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Indiana,Backhoe Loaders,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2009.0,12.0,28.0,0.0,362.0
1146557.0,15500.0,1059805.0,4331.0,1000.0,Medium,80.0,2010-01-04,Wheel Loader - 110.0 to 120.0 Horsepower,Tennessee,Wheel Loader,2 Valve,None or Unspecified,1000.0,Standard,1500.0,Conventional,1500.0,16000.0,2010.0,1.0,4.0,0.0,4.0
1145782.0,35000.0,1040947.0,1158.0,1998.0,Low,300.0,2010-01-06,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",Colorado,Track Excavators,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2010.0,1.0,6.0,2.0,6.0
1141219.0,83000.0,1038582.0,23752.0,2006.0,Low,78.0,2010-01-13,"Hydraulic Excavator, Track - 28.0 to 33.0 Metric Tons",Alabama,Track Excavators,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2010.0,1.0,13.0,2.0,13.0
1143154.0,24500.0,1055137.0,1920.0,1998.0,Medium,40.0,2010-01-14,"Track Type Tractor, Dozer - 130.0 to 160.0 Horsepower",Indiana,Track Type Tractors,2 Valve,PAT,3000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,20400.0,2010.0,1.0,14.0,3.0,14.0
1142425.0,33000.0,1058039.0,460.0,1999.0,Medium,200.0,2010-01-15,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",California,Track Excavators,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2010.0,1.0,15.0,4.0,15.0
1142293.0,39000.0,688608.0,1130.0,2003.0,Medium,97.0,2010-01-28,"Hydraulic Excavator, Track - 14.0 to 16.0 Metric Tons",Illinois,Track Excavators,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2010.0,1.0,28.0,3.0,28.0
1141415.0,53000.0,1057447.0,3877.0,1000.0,Medium,90.0,2010-01-28,Wheel Loader - 275.0 to 350.0 Horsepower,California,Wheel Loader,2 Valve,None or Unspecified,1000.0,Standard,1500.0,Conventional,1500.0,16000.0,2010.0,1.0,28.0,3.0,28.0
1145230.0,18000.0,1023945.0,4763.0,1998.0,low,80.0,2010-01-28,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",North Carolina,Track Type Tractors,2 Valve,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2010.0,1.0,28.0,3.0,28.0
1140232.0,77000.0,366211.0,1218.0,2005.0,Low,90.0,2010-01-28,"Hydraulic Excavator, Track - 28.0 to 33.0 Metric Tons",Arizona,Track Excavators,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2010.0,1.0,28.0,3.0,28.0
1145387.0,30500.0,999940.0,4124.0,1000.0,Medium,100.0,2010-01-28,"Track Type Tractor, Dozer - 130.0 to 160.0 Horsepower",West Virginia,Track Type Tractors,2 Valve,Angle,1200.0,None or Unspecified,1200.0,None or Unspecified,1000.0,13200.0,2010.0,1.0,28.0,3.0,28.0
1140142.0,71000.0,1012883.0,28920.0,2007.0,Medium,40.0,2010-01-28,Wheel Loader - 120.0 to 135.0 Horsepower,North Carolina,Wheel Loader,2 Valve,None or Unspecified,1000.0,Standard,1500.0,Conventional,1500.0,16000.0,2010.0,1.0,28.0,3.0,28.0
1143247.0,27000.0,1006345.0,2636.0,2000.0,low,90.0,2010-01-28,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",Minnesota,Track Excavators,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2010.0,1.0,28.0,3.0,28.0
1146649.0,70000.0,776648.0,1625.0,2005.0,Medium,40.0,2010-01-28,"Track Type Tractor, Dozer - 130.0 to 160.0 Horsepower",Louisiana,Track Type Tractors,4 Valve,VPAT,2000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,16400.0,2010.0,1.0,28.0,3.0,28.0
1144266.0,36500.0,700465.0,15159.0,1000.0,Medium,20.0,2010-01-28,"Hydraulic Excavator, Track - 66.0 to 90.0 Metric Tons",Illinois,Track Excavators,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2010.0,1.0,28.0,3.0,28.0
1140419.0,50000.0,695831.0,13801.0,2006.0,Low,130.0,2010-01-28,"Track Type Tractor, Dozer - 75.0 to 85.0 Horsepower",Illinois,Track Type Tractors,2 Valve,PAT,3000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,20400.0,2010.0,1.0,28.0,3.0,28.0
1141314.0,35000.0,999325.0,586.0,1999.0,low,48.0,2010-01-28,Wheel Loader - 100.0 to 110.0 Horsepower,North Carolina,Wheel Loader,2 Valve,None or Unspecified,1000.0,Standard,1500.0,Conventional,1500.0,16000.0,2010.0,1.0,28.0,3.0,28.0
1140491.0,37000.0,1028244.0,460.0,1996.0,Medium,100.0,2010-01-28,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",New Mexico,Track Excavators,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2010.0,1.0,28.0,3.0,28.0
1142303.0,40000.0,1045025.0,22156.0,2005.0,Low,200.0,2010-01-28,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Virginia,Track Type Tractors,2 Valve,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2010.0,1.0,28.0,3.0,28.0
1141420.0,59000.0,1014783.0,16506.0,2006.0,low,20.0,2010-01-28,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",Texas,Track Excavators,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2010.0,1.0,28.0,3.0,28.0
1139559.0,56000.0,128122.0,3357.0,1000.0,High,50.0,2010-01-28,Motorgrader - 130.0 to 145.0 Horsepower,North Carolina,Motor Graders,Base + 1 Function,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2010.0,1.0,28.0,3.0,28.0
1142231.0,42000.0,396846.0,1130.0,2001.0,Low,100.0,2010-01-28,"Hydraulic Excavator, Track - 14.0 to 16.0 Metric Tons",New Jersey,Track Excavators,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2010.0,1.0,28.0,3.0,28.0
1143069.0,75000.0,378877.0,1218.0,2005.0,low,40.0,2010-01-28,"Hydraulic Excavator, Track - 28.0 to 33.0 Metric Tons",Arizona,Track Excavators,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2010.0,1.0,28.0,3.0,28.0
1142999.0,45000.0,1017529.0,14272.0,2005.0,Medium,100.0,2010-01-28,"Hydraulic Excavator, Track - 19.0 to 21.0 Metric Tons",Virginia,Track Excavators,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2010.0,1.0,28.0,3.0,28.0
1140969.0,13500.0,1051678.0,1889.0,1997.0,Medium,97.0,2010-01-28,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Alabama,Track Type Tractors,2 Valve,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2010.0,1.0,28.0,3.0,28.0
1139369.0,14000.0,1050658.0,1918.0,1000.0,low,120.0,2010-01-28,"Track Type Tractor, Dozer - 130.0 to 160.0 Horsepower",Michigan,Track Type Tractors,2 Valve,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2010.0,1.0,28.0,3.0,28.0
1140009.0,46000.0,1013411.0,3807.0,1998.0,Medium,90.0,2010-01-28,Wheel Loader - 150.0 to 175.0 Horsepower,Texas,Wheel Loader,2 Valve,None or Unspecified,1000.0,Standard,1500.0,Conventional,1500.0,16000.0,2010.0,1.0,28.0,3.0,28.0
1139299.0,9500.0,1002713.0,21442.0,2003.0,low,356.0,2010-01-28,"Hydraulic Excavator, Track - 4.0 to 5.0 Metric Tons",Wisconsin,Track Excavators,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2010.0,1.0,28.0,3.0,28.0
1140919.0,42000.0,1006355.0,250.0,2004.0,low,90.0,2010-01-28,"Track Type Tractor, Dozer - 130.0 to 160.0 Horsepower",Texas,Track Type Tractors,2 Valve,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2010.0,1.0,28.0,3.0,28.0
1143623.0,32000.0,319415.0,23162.0,2001.0,Medium,90.0,2010-01-28,"Hydraulic Excavator, Track - 12.0 to 14.0 Metric Tons",West Virginia,Track Excavators,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2010.0,1.0,28.0,3.0,28.0
1141900.0,47000.0,1059772.0,16674.0,2005.0,Low,100.0,2010-01-28,Wheel Loader - 120.0 to 135.0 Horsepower,Alabama,Wheel Loader,2 Valve,None or Unspecified,1000.0,Standard,1500.0,Conventional,1500.0,16000.0,2010.0,1.0,28.0,3.0,28.0
1139742.0,30500.0,980704.0,4334.0,1997.0,Medium,20.0,2010-01-28,Wheel Loader - 135.0 to 150.0 Horsepower,California,Wheel Loader,2 Valve,None or Unspecified,1000.0,Standard,1500.0,Conventional,1500.0,16000.0,2010.0,1.0,28.0,3.0,28.0
1139763.0,84000.0,371024.0,1218.0,2006.0,Medium,78.0,2010-01-28,"Hydraulic Excavator, Track - 28.0 to 33.0 Metric Tons",Arizona,Track Excavators,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2010.0,1.0,28.0,3.0,28.0
1139645.0,24500.0,687507.0,1078.0,2005.0,Low,48.0,2010-01-28,"Hydraulic Excavator, Track - 4.0 to 5.0 Metric Tons",Illinois,Track Excavators,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2010.0,1.0,28.0,3.0,28.0
1143818.0,17000.0,1056369.0,36013.0,2002.0,Low,100.0,2010-01-28,"Hydraulic Excavator, Track - 6.0 to 8.0 Metric Tons",Pennsylvania,Track Excavators,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2010.0,1.0,28.0,3.0,28.0
1143463.0,39000.0,377817.0,23162.0,2005.0,Low,300.0,2010-01-28,"Hydraulic Excavator, Track - 12.0 to 14.0 Metric Tons",Arizona,Track Excavators,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2010.0,1.0,28.0,3.0,28.0
1143746.0,9000.0,1020748.0,20763.0,1000.0,Low,50.0,2010-01-28,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",New Jersey,Track Excavators,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2010.0,1.0,28.0,3.0,28.0
1141742.0,37000.0,1022695.0,4702.0,2005.0,High,40.0,2010-01-28,Wheel Loader - 120.0 to 135.0 Horsepower,Florida,Wheel Loader,2 Valve,None or Unspecified,1000.0,Standard,1500.0,Conventional,1500.0,16000.0,2010.0,1.0,28.0,3.0,28.0
1148012.0,47500.0,1054569.0,16605.0,2007.0,Low,48.0,2010-01-28,"Hydraulic Excavator, Track - 5.0 to 6.0 Metric Tons",Montana,Track Excavators,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2010.0,1.0,28.0,3.0,28.0
1140826.0,12000.0,1058599.0,16535.0,2005.0,Low,100.0,2010-01-28,"Hydraulic Excavator, Track - 2.0 to 3.0 Metric Tons",Florida,Track Excavators,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2010.0,1.0,28.0,3.0,28.0
1142906.0,39000.0,1008258.0,216.0,2008.0,low,78.0,2010-01-28,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",North Carolina,Track Type Tractors,2 Valve,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2010.0,1.0,28.0,3.0,28.0
1140720.0,65000.0,562493.0,1169.0,2005.0,Low,100.0,2010-01-28,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",North Carolina,Track Excavators,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2010.0,1.0,28.0,3.0,28.0
1147368.0,19500.0,1041970.0,5848.0,2000.0,Low,78.0,2010-01-28,"Hydraulic Excavator, Track - 14.0 to 16.0 Metric Tons",Pennsylvania,Track Excavators,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2010.0,1.0,28.0,3.0,28.0
1146457.0,30500.0,1003417.0,3803.0,1000.0,Low,80.0,2010-01-28,Wheel Loader - 135.0 to 150.0 Horsepower,Florida,Wheel Loader,2 Valve,None or Unspecified,1000.0,Standard,1500.0,Conventional,1500.0,16000.0,2010.0,1.0,28.0,3.0,28.0
1143836.0,85000.0,1023265.0,23931.0,1998.0,High,90.0,2010-01-28,Motorgrader - 170.0 to 200.0 Horsepower,Texas,Motor Graders,Base + 1 Function,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2010.0,1.0,28.0,3.0,28.0
1146825.0,26000.0,1019266.0,4605.0,2007.0,Low,90.0,2010-01-29,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Texas,Backhoe Loaders,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2010.0,1.0,29.0,4.0,29.0
1148172.0,64500.0,1054565.0,2165.0,2005.0,low,90.0,2010-02-05,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",Illinois,Track Excavators,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2010.0,2.0,5.0,4.0,36.0
1142405.0,77000.0,1009682.0,14332.0,2008.0,Low,48.0,2010-02-12,Wheel Loader - 110.0 to 120.0 Horsepower,Missouri,Wheel Loader,2 Valve,None or Unspecified,1000.0,Standard,1500.0,Conventional,1500.0,16000.0,2010.0,2.0,12.0,4.0,43.0
1140679.0,24000.0,1062934.0,2151.0,2002.0,Medium,100.0,2010-02-12,"Hydraulic Excavator, Track - 24.0 to 28.0 Metric Tons",Louisiana,Track Excavators,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2010.0,2.0,12.0,4.0,43.0
1140984.0,102000.0,1025956.0,13321.0,2007.0,Medium,100.0,2010-02-22,"Hydraulic Excavator, Track - 40.0 to 50.0 Metric Tons",Tennessee,Track Excavators,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2010.0,2.0,22.0,0.0,53.0
1140588.0,73000.0,1063590.0,4035.0,1000.0,Low,90.0,2010-02-25,"Track Type Tractor, Dozer - 260.0 + Horsepower",Arizona,Track Type Tractors,2 Valve,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2010.0,2.0,25.0,3.0,56.0
1143096.0,66000.0,1066109.0,4702.0,2005.0,Medium,78.0,2010-02-25,Wheel Loader - 120.0 to 135.0 Horsepower,Georgia,Wheel Loader,2 Valve,None or Unspecified,1000.0,Standard,1500.0,Conventional,1500.0,16000.0,2010.0,2.0,25.0,3.0,56.0
1142395.0,45000.0,162586.0,23162.0,2006.0,Medium,300.0,2010-02-25,"Hydraulic Excavator, Track - 12.0 to 14.0 Metric Tons",Florida,Track Excavators,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2010.0,2.0,25.0,3.0,56.0
1143570.0,24000.0,1013910.0,2137.0,1000.0,Low,100.0,2010-02-25,"Hydraulic Excavator, Track - 12.0 to 14.0 Metric Tons",Alabama,Track Excavators,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2010.0,2.0,25.0,3.0,56.0
1140376.0,18500.0,1051384.0,5879.0,1997.0,High,20.0,2010-02-25,Wheel Loader - 350.0 to 500.0 Horsepower,Indiana,Wheel Loader,2 Valve,None or Unspecified,1000.0,Standard,1500.0,Conventional,1500.0,16000.0,2010.0,2.0,25.0,3.0,56.0
